pop,arm,knob,value,FA,FS,UA,US
unselected union,stage max-5,scale,2.41,2979,1415,8,232
unselected union,stage max-5,scale,2.42,2973,1421,8,232
unselected union,stage max-5,scale,2.43,2968,1426,8,232
unselected union,stage max-5,scale,2.44,2962,1432,8,232
unselected union,stage max-5,scale,2.45,2953,1441,8,232
unselected union,stage max-5,scale,2.46,2947,1447,8,232
unselected union,stage max-5,scale,2.47,2935,1459,8,232
unselected union,stage max-5,scale,2.48,2933,1461,8,232
unselected union,stage max-5,scale,2.49,2926,1468,8,232
unselected union,stage max-5,scale,2.5,2917,1477,8,232
unselected union,stage max-5,scale,2.51,2913,1481,8,232
unselected union,stage max-5,scale,2.52,2903,1491,8,232
unselected union,stage max-5,scale,2.53,2893,1501,8,232
unselected union,stage max-5,scale,2.54,2889,1505,8,232
unselected union,stage max-5,scale,2.55,2878,1516,8,232
unselected union,stage max-5,scale,2.56,2871,1523,8,232
unselected union,stage max-5,scale,2.57,2863,1531,8,232
unselected union,stage max-5,scale,2.58,2855,1539,8,232
unselected union,stage max-5,scale,2.59,2847,1547,8,232
unselected union,stage max-5,scale,2.6,2842,1552,8,232
unselected union,stage max-5,scale,2.61,2837,1557,8,232
unselected union,stage max-5,scale,2.62,2832,1562,8,232
unselected union,stage max-5,scale,2.63,2828,1566,8,232
unselected union,stage max-5,scale,2.64,2824,1570,8,232
unselected union,stage max-5,scale,2.65,2816,1578,8,232
unselected union,stage max-5,scale,2.66,2806,1588,8,232
unselected union,stage max-5,scale,2.67,2799,1595,8,232
unselected union,stage max-5,scale,2.68,2788,1606,8,232
unselected union,stage max-5,scale,2.69,2784,1610,8,232
unselected union,stage max-5,scale,2.7,2780,1614,8,232
unselected union,stage max-5,scale,2.71,2773,1621,8,232
unselected union,stage max-5,scale,2.72,2762,1632,8,232
unselected union,stage max-5,scale,2.73,2755,1639,8,232
unselected union,stage max-5,scale,2.74,2752,1642,8,232
unselected union,stage max-5,scale,2.75,2746,1648,8,232
unselected union,stage max-5,scale,2.76,2738,1656,8,232
unselected union,stage max-5,scale,2.77,2730,1664,8,232
unselected union,stage max-5,scale,2.78,2721,1673,8,232
unselected union,stage max-5,scale,2.79,2712,1682,8,232
unselected union,stage max-5,scale,2.8,2707,1687,8,232
unselected union,stage max-5,scale,2.81,2700,1694,8,232
unselected union,stage max-5,scale,2.82,2690,1704,8,232
unselected union,stage max-5,scale,2.83,2686,1708,8,232
unselected union,stage max-5,scale,2.84,2680,1714,8,232
unselected union,stage max-5,scale,2.85,2672,1722,8,232
unselected union,stage max-5,scale,2.86,2663,1731,8,232
unselected union,stage max-5,scale,2.87,2657,1737,8,232
unselected union,stage max-5,scale,2.88,2646,1748,8,232
unselected union,stage max-5,scale,2.89,2643,1751,8,232
unselected union,stage max-5,scale,2.9,2634,1760,8,232
unselected union,stage max-5,scale,2.91,2625,1769,8,232
unselected union,stage max-5,scale,2.92,2618,1776,8,232
unselected union,stage max-5,scale,2.93,2614,1780,8,232
unselected union,stage max-5,scale,2.94,2609,1785,8,232
unselected union,stage max-5,scale,2.95,2608,1786,8,232
unselected union,stage max-5,scale,2.96,2605,1789,8,232
unselected union,stage max-5,scale,2.97,2598,1796,8,232
unselected union,stage max-5,scale,2.98,2595,1799,8,232
unselected union,stage max-5,scale,2.99,2586,1808,8,232
unselected union,stage max-5,scale,3.0,2579,1815,8,232
unselected union,stage+r mean-3,margin,0.0,4368,26,56,184
unselected union,stage+r mean-3,margin,10.0,4365,29,48,192
unselected union,stage+r mean-3,margin,20.0,4361,33,41,199
unselected union,stage+r mean-3,margin,30.0,4356,38,39,201
unselected union,stage+r mean-3,margin,40.0,4347,47,37,203
unselected union,stage+r mean-3,margin,50.0,4343,51,35,205
unselected union,stage+r mean-3,margin,60.0,4336,58,31,209
unselected union,stage+r mean-3,margin,70.0,4325,69,30,210
unselected union,stage+r mean-3,margin,80.0,4315,79,28,212
unselected union,stage+r mean-3,margin,90.0,4306,88,25,215
unselected union,stage+r mean-3,margin,100.0,4294,100,25,215
unselected union,stage+r mean-3,margin,110.0,4289,105,24,216
unselected union,stage+r mean-3,margin,120.0,4282,112,23,217
unselected union,stage+r mean-3,margin,130.0,4276,118,22,218
unselected union,stage+r mean-3,margin,140.0,4270,124,21,219
unselected union,stage+r mean-3,margin,150.0,4266,128,20,220
unselected union,stage+r mean-3,margin,160.0,4261,133,19,221
unselected union,stage+r mean-3,margin,170.0,4255,139,16,224
unselected union,stage+r mean-3,margin,180.0,4250,144,16,224
unselected union,stage+r mean-3,margin,190.0,4243,151,15,225
unselected union,stage+r mean-3,margin,200.0,4239,155,15,225
unselected union,stage+r mean-3,margin,210.0,4230,164,15,225
unselected union,stage+r mean-3,margin,220.0,4219,175,15,225
unselected union,stage+r mean-3,margin,230.0,4207,187,15,225
unselected union,stage+r mean-3,margin,240.0,4198,196,15,225
unselected union,stage+r mean-3,margin,250.0,4193,201,15,225
unselected union,stage+r mean-3,margin,260.0,4188,206,15,225
unselected union,stage+r mean-3,margin,270.0,4182,212,15,225
unselected union,stage+r mean-3,margin,280.0,4170,224,15,225
unselected union,stage+r mean-3,margin,290.0,4163,231,15,225
unselected union,stage+r mean-3,margin,300.0,4159,235,15,225
unselected union,stage+r mean-3,margin,310.0,4143,251,15,225
unselected union,stage+r mean-3,margin,320.0,4135,259,15,225
unselected union,stage+r mean-3,margin,330.0,4127,267,15,225
unselected union,stage+r mean-3,margin,340.0,4120,274,15,225
unselected union,stage+r mean-3,margin,350.0,4107,287,15,225
unselected union,stage+r mean-3,margin,360.0,4094,300,14,226
unselected union,stage+r mean-3,margin,370.0,4085,309,13,227
unselected union,stage+r mean-3,margin,380.0,4071,323,13,227
unselected union,stage+r mean-3,margin,390.0,4059,335,12,228
unselected union,stage+r mean-3,margin,400.0,4045,349,12,228
unselected union,stage+r mean-3,margin,410.0,4030,364,12,228
unselected union,stage+r mean-3,margin,420.0,4018,376,12,228
unselected union,stage+r mean-3,margin,430.0,4006,388,12,228
unselected union,stage+r mean-3,margin,440.0,3993,401,12,228
unselected union,stage+r mean-3,margin,450.0,3983,411,12,228
unselected union,stage+r mean-3,margin,460.0,3974,420,12,228
unselected union,stage+r mean-3,margin,470.0,3964,430,11,229
unselected union,stage+r mean-3,margin,480.0,3955,439,11,229
unselected union,stage+r mean-3,margin,490.0,3947,447,11,229
unselected union,stage+r mean-3,margin,500.0,3930,464,11,229
unselected union,stage+r mean-3,margin,510.0,3919,475,11,229
unselected union,stage+r mean-3,margin,520.0,3900,494,10,230
unselected union,stage+r mean-3,margin,530.0,3884,510,10,230
unselected union,stage+r mean-3,margin,540.0,3869,525,10,230
unselected union,stage+r mean-3,margin,550.0,3861,533,10,230
unselected union,stage+r mean-3,margin,560.0,3850,544,9,231
unselected union,stage+r mean-3,margin,570.0,3834,560,9,231
unselected union,stage+r mean-3,margin,580.0,3817,577,9,231
unselected union,stage+r mean-3,margin,590.0,3800,594,9,231
unselected union,stage+r mean-3,margin,600.0,3789,605,9,231
unselected union,stage+r mean-3,margin,610.0,3775,619,9,231
unselected union,stage+r mean-3,margin,620.0,3760,634,9,231
unselected union,stage+r mean-3,margin,630.0,3752,642,9,231
unselected union,stage+r mean-3,margin,640.0,3738,656,9,231
unselected union,stage+r mean-3,margin,650.0,3723,671,9,231
unselected union,stage+r mean-3,margin,660.0,3709,685,8,232
unselected union,stage+r mean-3,margin,670.0,3699,695,8,232
unselected union,stage+r mean-3,margin,680.0,3684,710,8,232
unselected union,stage+r mean-3,margin,690.0,3675,719,8,232
unselected union,stage+r mean-3,margin,700.0,3668,726,8,232
unselected union,stage+r mean-3,margin,710.0,3653,741,8,232
unselected union,stage+r mean-3,margin,720.0,3641,753,8,232
unselected union,stage+r mean-3,margin,730.0,3627,767,8,232
unselected union,stage+r mean-3,margin,740.0,3614,780,8,232
unselected union,stage+r mean-3,margin,750.0,3604,790,8,232
unselected union,stage+r mean-3,margin,760.0,3589,805,8,232
unselected union,stage+r mean-3,margin,770.0,3571,823,8,232
unselected union,stage+r mean-3,margin,780.0,3560,834,8,232
unselected union,stage+r mean-3,margin,790.0,3552,842,8,232
unselected union,stage+r mean-3,margin,800.0,3539,855,8,232
unselected union,stage+r mean-3,margin,810.0,3526,868,8,232
unselected union,stage+r mean-3,margin,820.0,3511,883,8,232
unselected union,stage+r mean-3,margin,830.0,3496,898,8,232
unselected union,stage+r mean-3,margin,840.0,3481,913,8,232
unselected union,stage+r mean-3,margin,850.0,3464,930,8,232
unselected union,stage+r mean-3,margin,860.0,3452,942,8,232
unselected union,stage+r mean-3,margin,870.0,3436,958,8,232
unselected union,stage+r mean-3,margin,880.0,3423,971,8,232
unselected union,stage+r mean-3,margin,890.0,3402,992,8,232
unselected union,stage+r mean-3,margin,900.0,3389,1005,8,232
unselected union,stage+r mean-3,margin,910.0,3379,1015,8,232
unselected union,stage+r mean-3,margin,920.0,3360,1034,8,232
unselected union,stage+r mean-3,margin,930.0,3347,1047,8,232
unselected union,stage+r mean-3,margin,940.0,3332,1062,8,232
unselected union,stage+r mean-3,margin,950.0,3317,1077,8,232
unselected union,stage+r mean-3,margin,960.0,3307,1087,8,232
unselected union,stage+r mean-3,margin,970.0,3298,1096,8,232
unselected union,stage+r mean-3,margin,980.0,3287,1107,8,232
unselected union,stage+r mean-3,margin,990.0,3268,1126,8,232
unselected union,stage+r mean-3,margin,1000.0,3255,1139,8,232
unselected union,stage+r mean-3,margin,1010.0,3243,1151,8,232
unselected union,stage+r mean-3,margin,1020.0,3235,1159,8,232
unselected union,stage+r mean-3,margin,1030.0,3225,1169,8,232
unselected union,stage+r mean-3,margin,1040.0,3212,1182,8,232
unselected union,stage+r mean-3,margin,1050.0,3204,1190,8,232
unselected union,stage+r mean-3,margin,1060.0,3193,1201,8,232
unselected union,stage+r mean-3,margin,1070.0,3180,1214,8,232
unselected union,stage+r mean-3,margin,1080.0,3172,1222,8,232
unselected union,stage+r mean-3,margin,1090.0,3165,1229,8,232
unselected union,stage+r mean-3,margin,1100.0,3155,1239,8,232
unselected union,stage+r mean-3,margin,1110.0,3146,1248,8,232
unselected union,stage+r mean-3,margin,1120.0,3134,1260,8,232
unselected union,stage+r mean-3,margin,1130.0,3122,1272,8,232
unselected union,stage+r mean-3,margin,1140.0,3107,1287,8,232
unselected union,stage+r mean-3,margin,1150.0,3096,1298,8,232
unselected union,stage+r mean-3,margin,1160.0,3090,1304,8,232
unselected union,stage+r mean-3,margin,1170.0,3078,1316,8,232
unselected union,stage+r mean-3,margin,1180.0,3064,1330,8,232
unselected union,stage+r mean-3,margin,1190.0,3055,1339,8,232
unselected union,stage+r mean-3,margin,1200.0,3050,1344,8,232
unselected union,stage+r mean-3,margin,1210.0,3041,1353,8,232
unselected union,stage+r mean-3,margin,1220.0,3033,1361,8,232
unselected union,stage+r mean-3,margin,1230.0,3023,1371,8,232
unselected union,stage+r mean-3,margin,1240.0,3015,1379,8,232
unselected union,stage+r mean-3,margin,1250.0,3006,1388,8,232
unselected union,stage+r mean-3,margin,1260.0,2997,1397,8,232
unselected union,stage+r mean-3,margin,1270.0,2989,1405,8,232
unselected union,stage+r mean-3,margin,1280.0,2978,1416,8,232
unselected union,stage+r mean-3,margin,1290.0,2967,1427,8,232
unselected union,stage+r mean-3,margin,1300.0,2957,1437,8,232
unselected union,stage+r mean-3,margin,1310.0,2945,1449,8,232
unselected union,stage+r mean-3,margin,1320.0,2935,1459,8,232
unselected union,stage+r mean-3,margin,1330.0,2928,1466,8,232
unselected union,stage+r mean-3,margin,1340.0,2916,1478,8,232
unselected union,stage+r mean-3,margin,1350.0,2906,1488,8,232
unselected union,stage+r mean-3,margin,1360.0,2896,1498,8,232
unselected union,stage+r mean-3,margin,1370.0,2890,1504,8,232
unselected union,stage+r mean-3,margin,1380.0,2881,1513,8,232
unselected union,stage+r mean-3,margin,1390.0,2877,1517,8,232
unselected union,stage+r mean-3,margin,1400.0,2867,1527,8,232
unselected union,stage+r mean-3,margin,1410.0,2858,1536,8,232
unselected union,stage+r mean-3,margin,1420.0,2849,1545,8,232
unselected union,stage+r mean-3,margin,1430.0,2845,1549,8,232
unselected union,stage+r mean-3,margin,1440.0,2840,1554,8,232
unselected union,stage+r mean-3,margin,1450.0,2833,1561,8,232
unselected union,stage+r mean-3,margin,1460.0,2823,1571,8,232
unselected union,stage+r mean-3,margin,1470.0,2816,1578,8,232
unselected union,stage+r mean-3,margin,1480.0,2803,1591,8,232
unselected union,stage+r mean-3,margin,1490.0,2800,1594,8,232
unselected union,stage+r mean-3,margin,1500.0,2790,1604,8,232
unselected union,stage+r mean-3,scale,1.0,4368,26,56,184
unselected union,stage+r mean-3,scale,1.01,4365,29,50,190
unselected union,stage+r mean-3,scale,1.02,4362,32,44,196
unselected union,stage+r mean-3,scale,1.03,4358,36,41,199
unselected union,stage+r mean-3,scale,1.04,4355,39,37,203
unselected union,stage+r mean-3,scale,1.05,4350,44,35,205
unselected union,stage+r mean-3,scale,1.06,4343,51,34,206
unselected union,stage+r mean-3,scale,1.07,4335,59,34,206
unselected union,stage+r mean-3,scale,1.08,4326,68,31,209
unselected union,stage+r mean-3,scale,1.09,4321,73,30,210
unselected union,stage+r mean-3,scale,1.1,4315,79,27,213
unselected union,stage+r mean-3,scale,1.11,4313,81,27,213
unselected union,stage+r mean-3,scale,1.12,4310,84,25,215
unselected union,stage+r mean-3,scale,1.13,4306,88,23,217
unselected union,stage+r mean-3,scale,1.14,4301,93,23,217
unselected union,stage+r mean-3,scale,1.15,4293,101,21,219
unselected union,stage+r mean-3,scale,1.16,4289,105,21,219
unselected union,stage+r mean-3,scale,1.17,4281,113,20,220
unselected union,stage+r mean-3,scale,1.18,4272,122,20,220
unselected union,stage+r mean-3,scale,1.19,4260,134,19,221
unselected union,stage+r mean-3,scale,1.2,4256,138,19,221
unselected union,stage+r mean-3,scale,1.21,4252,142,18,222
unselected union,stage+r mean-3,scale,1.22,4248,146,17,223
unselected union,stage+r mean-3,scale,1.23,4245,149,17,223
unselected union,stage+r mean-3,scale,1.24,4244,150,15,225
unselected union,stage+r mean-3,scale,1.25,4241,153,15,225
unselected union,stage+r mean-3,scale,1.26,4234,160,15,225
unselected union,stage+r mean-3,scale,1.27,4227,167,15,225
unselected union,stage+r mean-3,scale,1.28,4220,174,15,225
unselected union,stage+r mean-3,scale,1.29,4219,175,15,225
unselected union,stage+r mean-3,scale,1.3,4213,181,15,225
unselected union,stage+r mean-3,scale,1.31,4205,189,15,225
unselected union,stage+r mean-3,scale,1.32,4197,197,14,226
unselected union,stage+r mean-3,scale,1.33,4188,206,14,226
unselected union,stage+r mean-3,scale,1.34,4177,217,14,226
unselected union,stage+r mean-3,scale,1.35,4168,226,14,226
unselected union,stage+r mean-3,scale,1.36,4159,235,13,227
unselected union,stage+r mean-3,scale,1.37,4153,241,13,227
unselected union,stage+r mean-3,scale,1.38,4146,248,13,227
unselected union,stage+r mean-3,scale,1.39,4140,254,13,227
unselected union,stage+r mean-3,scale,1.4,4131,263,13,227
unselected union,stage+r mean-3,scale,1.41,4124,270,13,227
unselected union,stage+r mean-3,scale,1.42,4115,279,13,227
unselected union,stage+r mean-3,scale,1.43,4112,282,13,227
unselected union,stage+r mean-3,scale,1.44,4104,290,13,227
unselected union,stage+r mean-3,scale,1.45,4098,296,13,227
unselected union,stage+r mean-3,scale,1.46,4088,306,13,227
unselected union,stage+r mean-3,scale,1.47,4074,320,12,228
unselected union,stage+r mean-3,scale,1.48,4064,330,11,229
unselected union,stage+r mean-3,scale,1.49,4059,335,11,229
unselected union,stage+r mean-3,scale,1.5,4049,345,11,229
unselected union,stage+r mean-3,scale,1.51,4044,350,11,229
unselected union,stage+r mean-3,scale,1.52,4032,362,11,229
unselected union,stage+r mean-3,scale,1.53,4025,369,11,229
unselected union,stage+r mean-3,scale,1.54,4017,377,11,229
unselected union,stage+r mean-3,scale,1.55,4011,383,11,229
unselected union,stage+r mean-3,scale,1.56,4006,388,11,229
unselected union,stage+r mean-3,scale,1.57,4001,393,10,230
unselected union,stage+r mean-3,scale,1.58,3993,401,10,230
unselected union,stage+r mean-3,scale,1.59,3986,408,10,230
unselected union,stage+r mean-3,scale,1.6,3977,417,10,230
unselected union,stage+r mean-3,scale,1.61,3969,425,10,230
unselected union,stage+r mean-3,scale,1.62,3957,437,10,230
unselected union,stage+r mean-3,scale,1.63,3947,447,10,230
unselected union,stage+r mean-3,scale,1.64,3937,457,10,230
unselected union,stage+r mean-3,scale,1.65,3933,461,10,230
unselected union,stage+r mean-3,scale,1.66,3921,473,10,230
unselected union,stage+r mean-3,scale,1.67,3913,481,10,230
unselected union,stage+r mean-3,scale,1.68,3906,488,10,230
