backlog_pct,cdf
58.3857,0.89065
58.5143,0.89209
58.5857,0.89353
58.6286,0.89424
58.7143,0.89496
58.9,0.8964
58.9286,0.89712
59.0571,0.89784
59.1286,0.89856
59.1714,0.89928
59.3714,0.9
59.4,0.90072
59.4429,0.90216
59.5,0.9036
59.7,0.90432
59.7857,0.90504
59.9143,0.90647
60.0,0.90719
60.0571,0.90791
60.1,0.90863
60.1429,0.90935
60.2,0.91007
60.3143,0.91079
60.4429,0.91151
60.5571,0.91223
60.7286,0.91295
60.7571,0.91367
60.7714,0.91439
60.8286,0.91511
60.8714,0.91583
60.9429,0.91655
61.0286,0.91727
61.0714,0.91799
61.0857,0.91871
61.1,0.91942
61.1286,0.92014
61.1714,0.92086
61.2429,0.92158
61.3714,0.9223
61.4429,0.92302
61.4571,0.92374
61.5,0.92518
61.5286,0.9259
61.5714,0.92662
61.6143,0.92734
61.6429,0.92806
61.6857,0.92878
61.8571,0.9295
61.9286,0.93022
61.9857,0.93094
62.0143,0.93165
62.0714,0.93237
62.1286,0.93309
62.2143,0.93381
62.6571,0.93453
62.7,0.93525
62.8286,0.93597
62.8429,0.93669
62.8857,0.93741
63.0857,0.93813
63.3857,0.93885
63.4286,0.93957
63.6429,0.94029
63.8143,0.94101
64.0857,0.94173
64.1857,0.94245
64.2286,0.94317
64.3286,0.9446
64.5,0.94532
64.6429,0.94604
64.7571,0.94676
64.7857,0.94748
64.8143,0.9482
64.9286,0.94892
65.0714,0.94964
65.1286,0.95036
65.4,0.95108
66.0857,0.9518
66.2,0.95252
66.4857,0.95324
67.2286,0.95396
67.2571,0.95468
67.4143,0.9554
67.8143,0.95612
67.9429,0.95683
68.0857,0.95755
68.1429,0.95827
68.3,0.95899
68.3429,0.96043
68.8429,0.96115
69.5714,0.96187
69.6571,0.96259
69.8571,0.96331
69.9571,0.96403
70.2143,0.96475
70.2857,0.96547
70.3143,0.96619
70.9714,0.96691
71.1286,0.96763
71.1714,0.96835
71.2,0.96906
71.5143,0.96978
72.8429,0.9705
73.0,0.97122
73.2429,0.97194
73.2714,0.97266
73.7286,0.97338
73.8,0.9741
74.0143,0.97482
75.1286,0.97554
75.2286,0.97626
75.3571,0.97698
75.3714,0.9777
75.7714,0.97842
76.5429,0.97914
76.8,0.97986
76.8571,0.98058
77.7571,0.98129
77.9571,0.98201
78.0286,0.98273
78.0571,0.98345
78.4714,0.98417
78.5143,0.98489
78.5857,0.98561
78.6,0.98633
78.6143,0.98705
79.4286,0.98777
80.0,0.98849
80.7571,0.98921
81.2,0.98993
81.3571,0.99065
81.5857,0.99137
81.8,0.99209
82.2143,0.99281
82.2429,0.99353
82.3143,0.99424
82.6857,0.99496
83.1429,0.99568
83.4286,0.9964
83.5143,0.99712
84.1429,0.99784
84.5571,0.99856
85.2571,0.99928
85.5714,1.0
